pid_long,_id,id,cm_id,building_typology,building_subtypology,use_class,sqft_class,year_built_class,st_num,st_name,st_name_suf,unit_num,zipcode,yr_built,land_sf,gross_area,living_area,sqft,num_floors,num_bldgs,units_res,units_com,units_mixed,ptype,ptype_list,lu,lu_list,assessor_category,assessor_description,own_occ,own_occ_list,owner_list,structure_class,structure_class_list,historic_district,landmark,flood,stormwater,census_tract_number,ct_pop_disability,ct_pop_children_under_5,ct_pop_over_65,ct_pop_low_to_no_income,ct_pop_limited_english_proficiency,ct_pop_poc,ct_pop_med_illness,ct_perc_disability,ct_perc_children_under_5,ct_perc_over_65,ct_perc_low_to_no_income,ct_perc_limited_english_proficiency,ct_perc_poc,ct_perc_med_illness,ct_hh_income_200000_or_more,ct_perc_income_200000_or_more,cashp_only,cashp_and_elec_upgrade,cashp_outdoor,dashp_only,dashp_and_elec_upgrade,dashp_outdoor,gshp_only,gshp_and_elec_upgrade,vrf_only,vrf_and_elec_upgrade,awhp_only,awhp_and_elec_upgrade,hp_recommendation_count,insulate_attic,insulate_attic_converted,ext_roof_insulation,insulate_exposed_ducts,insulate_exposed_pipes,interior_wall_insulation_blow_in,exterior_wall_insulation_at_replacement,exterior_wall_insulation,interior_wall_insulation_board,insulate_spandrel,asbestos,seal_elevator_vent_shafts,env_recommendation_count,lat,lon,MAILING_NEIGHBORHOOD,ZIP_CODE,coordinate,full_address,name
1602617005,92085,75869,,Office,"Office, Pre-1915",Commercial,"35,000-49,999 sqft",Pre-1915,12,ERICSSON,ST,,2122,1899,17170,35200,26400,35200,3,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,PORT NORFOLK DEVELOPMENT LLC,C,C,t,t,t,f,25025100603,185,225,376,120,496,590,752.98,9.716386555,11.81722689,19.74789916,6.302521008,26.05042017,30.98739496,39.54726891,82,9.10099889,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.29179866,-71.04083058,Dorchester,02122,"42.29179866114, -71.0408305807884","12 Ericsson St, Dorchester, MA 02122",
0105980000,92110,65318,,,,Residential,">= 100,000 sqft",Pre-1915,   ,MARION,ST,,2128,1910,40000,141016,105762,105762,3,1,,,,118,118,A,A,Apartment Property,Elderly Home,N,N,BARNES SCHOOL LIM PARTNER,C,C,f,t,t,f,25025050200,504,1156,319,1726,2045,3878,1799.97,9.63486905,22.09902504,6.098260371,32.99560314,39.09386351,74.13496463,34.4096731,27,1.427061311,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.37685868,-71.03673058,East Boston,02128,"42.3768586772786, -71.0367305844298","127 Marion St #G-12, East Boston, MA 02128",
0303864000,92111,94718,,Office,"Office, Pre-1915",Commercial,"25,000-34,999 sqft",Pre-1915,109,STATE,ST,,2109,1899,5068,30408,25340,30408,5,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,BBS REAL ESTATE GROUP LLC,C,C,f,t,t,f,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35903867,-71.05488059,Boston,02109,"42.3590386733361, -71.0548805893515","111 State St Fl 3, Boston, MA 02109",
0501134000,92114,61512,,Office,"Office, Pre-1915",Commercial,"35,000-49,999 sqft",Pre-1915,172,COLUMBUS,AV,,2116,1899,7700,40200,33500,40200,5,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,CAVICCHIO FAMILY MASS LLC,C,C,f,t,t,f,25025070300,212,506,550,951,1501,926,1693.91,5.423381939,12.94448708,14.07009465,24.32847276,38.39856741,23.688923,43.33358915,719,27.31762918,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.34929146,-71.07065219,Boston,02116,"42.3492914555174, -71.070652185765","162 Columbus Ave, Boston, MA 02116",
0401146000,92137,45963,,Office,"Office, Pre-1915",Commercial,">= 100,000 sqft",Pre-1915,140 144,BERKELEY,ST,,2116,1899,26841,141116,117066,141116,5,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,SE BERKELEY STREET LLC,B,B,f,t,t,f,25025070700,296,321,232,528,760,1074,935.18,12.53706057,13.59593393,9.826344769,22.36340534,32.18975011,45.48919949,39.60948751,381,27.89165447,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.34887967,-71.07213059,Boston,02116,"42.3488796708263, -71.0721305947771","140-144 Berkeley St, Boston, MA 02116",
0303338000,92202,1187,,Residential (Mixed-Use),"Residential (Mixed-Use), Pre-1915",Residential (Mixed-Use),"< 25,000 sqft",Pre-1915,112 -108HF,BLACKSTONE,ST,,2109,1899,774,3870,3096,3870,4,1,,,,26,26,RC,RC,Multiple Use Property,Res/Comm Mixed Use,N,N,"DP FANEUIL HALL RE, LLC",C,C,f,t,t,f,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.36169706,-71.05654957,Boston,02109,"42.3616970621942, -71.0565495660778","108 Blackstone St, Boston, MA 02109",
0304304400,92207,32474,,Convention/Assembly,"Convention/Assembly, Pre-1915",Public & Quasi-Public,">= 100,000 sqft",Pre-1915,89,SOUTH,ST,,2111,1899,16740,112500,100000,112500,8,1,,,,905,905,E,E,Exempt Ownership,Charitable Organiztn,N,N,THIRD SECTOR NEW ENGLAND INC,B,B,f,t,t,f,25025070101,457,465,812,1253,2065,2378,2397.59,7.743137919,7.878685191,13.75804812,21.23009149,34.98813961,40.29142664,40.62334802,763,23.96356784,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35180241,-71.05753831,Boston,02111,"42.3518024088998, -71.0575383062406","77-99 South St, Boston, MA 02111",
0304908000,92212,62877,,Office,"Office, 1915-1949",Public & Quasi-Public,">= 100,000 sqft",1915-1949,2 22,BOYLSTON,ST,,2116,1925,15390,106253,91074,106253,6,1,,,,903,903,E,E,Exempt Ownership,Bost Redevelop Auth,N,N,BOSTON REDEVELOPMENT AUTH,C,C,f,t,t,f,25025070101,457,465,812,1253,2065,2378,2397.59,7.743137919,7.878685191,13.75804812,21.23009149,34.98813961,40.29142664,40.62334802,763,23.96356784,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35209461,-71.06313705,Boston,02116,"42.3520946097148, -71.0631370455569","651-657 Washington St, Boston, MA 02116",
0303347000,92317,78643,,Office,"Office, Pre-1915",Commercial,"< 25,000 sqft",Pre-1915,45 - 55,UNION,ST,,2108,1899,3775,18435,14770,18435,4,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,FIFTY FIVE UNION LLC,C,C,f,t,t,f,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.36165867,-71.05708059,Boston,02108,"42.3616586737134, -71.0570805901735","55 Union St # 303, Boston, MA 02108",
0303352000,92318,77560,,Restaurant,"Restaurant, Pre-1915",Commercial,"< 25,000 sqft",Pre-1915,41,UNION,ST,,2108,1899,1530,6500,5200,6500,4,1,,,,326,326,C,C,Commercial Property,Restaurant/Service,N,N,MILANO JOSEPH A JR TRST,C,C,f,t,t,f,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.36128227,-71.05688586,Boston,02108,"42.3612822666051, -71.0568858642689","41 Union St, Boston, MA 02108",
0303354000,92323,72118,,Office,"Office, Pre-1915",Commercial,"< 25,000 sqft",Pre-1915,11-Dec,MARSHALL,ST,,2108,1899,2090,8360,6270,8360,3,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,DENORMANDIE PHILIP Y TRST,C,C,f,t,t,f,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.36147865,-71.0568397,Boston,02108,"42.3614786532948, -71.0568397043936","11 Marshall St, Boston, MA 02108",
0304042000,92329,98921,,Office,,Commercial,"< 25,000 sqft",,127 133,BROAD,ST,,2110,,3415,1,1,1,,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,TWO HUNDRED MTG ASSOC LP,,,f,t,t,f,25025070101,457,465,812,1253,2065,2378,2397.59,7.743137919,7.878685191,13.75804812,21.23009149,34.98813961,40.29142664,40.62334802,763,23.96356784,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35697867,-71.05203059,Boston,02110,"42.3569786730134, -71.0520305883016","127 Broad St, Boston, MA 02110",
0303357000,92464,7682,,,,Commercial,"< 25,000 sqft",Pre-1915,15,UNION,ST,,2108,1899,1980,7202,5925,7202,4.5,1,,4,,31,31,RC,RC,Multiple Use Property,Com Multi-Use,N,N,FIFTEEN UNION STREET LLC,C,C,f,t,t,f,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.36082728,-71.05671584,Boston,02109,"42.3608272751113, -71.0567158385378","15 Union St, Boston, MA 02109",
0304039000,92517,17983,,Office,"Office, Pre-1915",Commercial,"< 25,000 sqft",Pre-1915,89 99,WENDELL,ST,,2110,1910,4202,1,1,1,6.5,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,115-10 BROAD OWNER LLC,C,C,f,t,t,f,25025070101,457,465,812,1253,2065,2378,2397.59,7.743137919,7.878685191,13.75804812,21.23009149,34.98813961,40.29142664,40.62334802,763,23.96356784,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35714867,-71.05223059,Boston,02110,"42.3571486730393, -71.0522305883772","109 Broad St, Boston, MA 02110",
0502574000,92528,6250,,Convention/Assembly,"Convention/Assembly, Pre-1915",Public & Quasi-Public,"< 25,000 sqft",Pre-1915,118,BEACON,ST,,2116,1899,6000,21600,18000,21600,5,1,,,,977,977,E,E,Exempt Property Type,College,N,N,FISHER SCHOOL,C,C,t,t,t,f,25025010801,84,281,390,72,462,447,1214.76,3.018325548,10.09701761,14.01365433,2.587136184,16.60079051,16.06180381,43.64929932,508,29.75981254,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35525412,-71.07413276,Boston,02116,"42.3552541170745, -71.0741327581125","118 Beacon St, Boston, MA 02116",
0401087000,92677,79432,,Hotel,"Hotel, Pre-1915",Commercial,">= 100,000 sqft",Pre-1915,205,DARTMOUTH,ST,,2116,1912,54945,334522,281126,334522,7,1,,,,300,300,C,C,Commercial Property,Hotel/Lodging,N,N,ICONIC COPLEY PLAZA HOTEL,B,B,f,t,f,t,25025010600,293,151,683,346,1029,699,1246.18,10.25192442,5.283414976,23.89783065,12.10636809,36.00419874,24.4576627,43.60321903,611,30.87417888,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.34921867,-71.0762406,Boston,02116,"42.3492186707368, -71.0762405957639","138 Saint James Ave, Boston, MA 02116",
0401840000,92814,92542,,Convention/Assembly,,Public & Quasi-Public,,,   ,TETLOW,ST,,2115,,2299,0,0,,,1,,,,905,905,E,E,Exempt Ownership,Charitable Organiztn,N,N,ISABELLA STEWART GARDNER,,,f,t,f,t,25025010300,207,118,11,186,197,1480,1824.08,4.258383049,2.427484057,0.226290887,3.826373174,4.052664061,30.4464102,37.52478914,5,1.785714286,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,,,,,"42.33763547936048, -71.09935524815808","    TETLOW ST, Boston, MA 02115",Isabella Stewart Gardner Museum
1200112000,92831,50115,,Vacant,Vacant,Vacant,,,126,WARREN,ST,,2119,,2664,0,0,0,3,1,,,,390,390,CL,CL,Commercial Property,Vacant Land,N,N,BOSTON REDEVELOPMENT LLC,D,D,f,t,f,f,25025080300,309,373,80,938,1018,1686,629.14,17.46749576,21.08535896,4.522328999,53.02430752,57.54663652,95.30808366,35.56472583,0,0,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.32644288,-71.08305503,Roxbury,02119,"42.3264428789197, -71.083055034643","124-126 Warren St, Roxbury, MA 02119",
0501151000,92990,75939,,Office,"Office, Pre-1915",Commercial,">= 100,000 sqft",Pre-1915,6,ST JAMES,AV,,2116,1913,32386,283657,257870,283657,10,1,,,,345,345,C,C,Commercial Property,Office Building,N,N,MT BACK BAY ONE LLC,B,B,f,t,t,f,25025070300,212,506,550,951,1501,926,1693.91,5.423381939,12.94448708,14.07009465,24.32847276,38.39856741,23.688923,43.33358915,719,27.31762918,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35068867,-71.07036059,Boston,02116,"42.3506886712161, -71.0703605939665","75 Arlington St #9, Boston, MA 02116",
0401831000,93160,77066,,Convention/Assembly,"Convention/Assembly, 1915-1949",Public & Quasi-Public,"< 25,000 sqft",1915-1949,26,EVANS,WY,,2115,1920,6555,23472,23472,23472,6,1,,,,977,977,E,E,Exempt Property Type,College,N,N,WENTWORTH INSTITUTE,C,C,f,t,f,t,25025010300,207,118,11,186,197,1480,1824.08,4.258383049,2.427484057,0.226290887,3.826373174,4.052664061,30.4464102,37.52478914,5,1.785714286,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.33781367,-71.0974306,Boston,02115,"42.337813667687, -71.0974306022273","26 Evans Way, Boston, MA 02115",
0401998000,93220,36264,,Convention/Assembly,"Convention/Assembly, 1915-1949",Public & Quasi-Public,"50,000-99,999 sqft",1915-1949,210 214,RIVERWAY,ST,,2215,1925,14279,65106,54255,65106,5,1,,,,977,977,E,E,Exempt Property Type,College,N,N,WHEELOCK COLLEGE,C,C,f,t,f,t,25025010300,207,118,11,186,197,1480,1824.08,4.258383049,2.427484057,0.226290887,3.826373174,4.052664061,30.4464102,37.52478914,5,1.785714286,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.34147867,-71.10661061,Boston,02215,"42.3414786680197, -71.1066106050471","210 Riverway, Boston, MA 02215",
2008918000,93258,19425,,,,Public & Quasi-Public,,,   ,BAKER,ST,,2132,,41500,0,0,,,1,,,,985,985,E,E,Exempt Property Type,Other Exempt Bldg,N,N,HOLYHOOD CEMETERY ASSOC,,,f,t,f,t,25025130100,702,1135,1043,379,1422,1117,2388.24,11.88621741,19.21774467,17.66000677,6.417202845,24.07720962,18.91296986,40.43752116,308,10.87570621,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,,,,,"42.289380901352736, -71.18381539511665","    BAKER ST, Boston, MA 02132",
2203729000,93495,73308,,Vacant,Vacant,Vacant,,,   ,TREMONT,ST,,2135,,2656,0,0,0,,1,,,,132,132,RL,RL,Apartment Property,Vacant Land,N,N,KERRIGAN REAL ESTATE TRUST,,,f,t,f,f,25025000301,326,280,357,379,736,690,1115.87,11.89781022,10.2189781,13.02919708,13.83211679,26.86131387,25.18248175,40.72518248,113,10.53122088,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,,,,,"42.35030532283853, -71.17020506718295","    TREMONT ST, Boston, MA 02135",
0401711000,93556,35509,,Convention/Assembly,"Convention/Assembly, Pre-1915",Public & Quasi-Public,"25,000-34,999 sqft",Pre-1915,102 104,FENWAY,ST,,2115,1899,9000,28568,21762,28568,4,1,,,,977,977,E,E,Exempt Property Type,College,N,N,NORTHEASTERN UNIVERSITY,C,C,f,t,f,f,25025010405,470,60,331,1191,1522,1755,2131.22,8.51140891,1.08656284,5.994204998,21.56827237,27.56247736,31.78196306,38.59507425,3,0.362756953,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.34170867,-71.0913806,Boston,02115,"42.3417086692181, -71.0913806003714","102-104 Fenway, Boston, MA 02115",
0302862000,93661,33371,,Worship,"Worship, Pre-1915",Public & Quasi-Public,"< 25,000 sqft",Pre-1915,13 15,SCHOOL,ST,,2108,1899,3020,19200,16500,19200,6,1,,,,970,970,E,E,Exempt Property Type,"Church, Synagogue",N,N,BNAI JACOB SYNAGOGUE,B,B,f,t,f,f,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35763867,-71.05872059,Boston,02108,"42.3576386728852, -71.058720590555","13-15 School St, Boston, MA 02108",
0504183000,93707,70087,,Multi-Family (31-99 units),,Residential,"< 25,000 sqft",,1185,BOYLSTON,ST,,2215,,9177,1,1,1,,1,,,,113,113,A,A,Apartment Property,Apt 31-99 Units,N,N,BOYLSTON II HOLDING LLC,,,f,t,f,f,25025010203,398,127,250,1955,2205,1964,2149.17,7.146704974,2.280481235,4.48913629,35.10504579,39.59418208,35.2666547,38.59166816,146,4.840848806,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.34634267,-71.0940636,Boston,02215,"42.3463426696254, -71.0940636015212","1185 Boylston St #41, Boston, MA 02215",
0303903000,93830,25750,,Vacant,Vacant,Vacant,,,1 15,WATER,ST,,2109,,4905,0,0,0,9,1,,,,390,390,CL,CL,Commercial Property,Vacant Land,N,N,FIDELITY SEVEN WATER STREET,B,B,f,t,f,f,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35754867,-71.05795059,Boston,02108,"42.3575486732454, -71.0579505898177","270 Washington St, Boston, MA 02108",
0304187000,93850,64651,,Retail,"Retail, Pre-1915",Commercial,"< 25,000 sqft",Pre-1915,149 151,PEARL,ST,,2110,1899,1807,9035,7228,9035,4,1,,,,320,320,C,C,Commercial Property,Retail/Whlsale/Service,N,N,NATOLA ANTONIO ETAL,C,C,f,t,f,f,25025070101,457,465,812,1253,2065,2378,2397.59,7.743137919,7.878685191,13.75804812,21.23009149,34.98813961,40.29142664,40.62334802,763,23.96356784,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35453867,-71.05363059,Boston,02110,"42.3545386724606, -71.0536305886789","151 Pearl St #1, Boston, MA 02110",
0302318000,93911,64289,,Worship,"Worship, Pre-1915",Public & Quasi-Public,"< 25,000 sqft",Pre-1915,31,PRINCE,ST,,2113,1899,8436,9820,9820,9820,4,1,,,,970,970,E,E,Exempt Property Type,"Church, Synagogue",N,N,ROMAN CATH ARCH OF BOS,C,C,t,t,f,f,25025030400,185,144,215,572,787,198,1020.89,7.547939616,5.875152999,8.771929825,23.3374133,32.10934313,8.078335373,41.65197878,223,14.54664057,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.36468367,-71.05427159,Boston,02113,"42.3646836744282, -71.0542715894526","31 Prince St, Boston, MA 02113",
0304763000,93931,60882,,Office,"Office, Pre-1915",Commercial,"< 25,000 sqft",Pre-1915,26 20,BROMFIELD,ST,,2108,1899,3715,15352,11729,15352,3.5,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,DOWNTOWN DEVELOPMENT,C,C,f,t,f,f,25025070101,457,465,812,1253,2065,2378,2397.59,7.743137919,7.878685191,13.75804812,21.23009149,34.98813961,40.29142664,40.62334802,763,23.96356784,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35658167,-71.06015359,Boston,02108,"42.3565816724604, -71.0601535912864","20-26 Bromfield St, Boston, MA 02108",
0304732000,94184,2299,,Retail,"Retail, 1915-1949",Commercial,"< 25,000 sqft",1915-1949,21 11,BROMFIELD,ST,,2108,1943,8545,17165,8620,17165,1,1,,,,320,320,C,C,Commercial Property,Retail/Whlsale/Service,N,N,ELEVEN BROMFIELD DEVELOPMENT,C,C,f,t,f,f,25025070101,457,465,812,1253,2065,2378,2397.59,7.743137919,7.878685191,13.75804812,21.23009149,34.98813961,40.29142664,40.62334802,763,23.96356784,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35665867,-71.05979059,Boston,02108,"42.3566586727049, -71.0597905908313","11 Bromfield St, Boston, MA 02108",
0305645000,94189,89100,,Convention/Assembly,"Convention/Assembly, Pre-1915",Commercial,"< 25,000 sqft",Pre-1915,248 244,TREMONT,ST,,2116,1914,10234,19084,9542,19084,1,1,,,,361,361,C,C,Commercial Property,Night Club,N,N,TREMONT ENTERTAINMENT ENTERP,C,C,f,t,f,f,25025070200,593,459,692,1919,2611,3469,1949.13,11.36450747,8.796473745,13.26178612,36.77654274,50.03832886,66.4814105,37.35396704,159,9.085714286,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35070867,-71.06467059,Boston,02116,"42.3507086712225, -71.0646705920372","244-248 Tremont St, Boston, MA 02116",
0302883000,94424,18058,,Office,"Office, Pre-1915",Commercial,"< 25,000 sqft",Pre-1915,277,WASHINGTON,ST,,2108,1899,1635,7200,5760,7200,4,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,HISTORIC BOSTON INC,C,C,f,t,f,f,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35761676,-71.05838375,Boston,02108,"42.3576167645485, -71.0583837529233","3 School St, Boston, MA 02108",
0302308000,94459,64222,,,,Public & Quasi-Public,"< 25,000 sqft",Pre-1915,18,N BENNET,ST,,2113,1899,3000,14700,11760,14700,4,1,,,,985,985,E,E,Exempt Property Type,Other Exempt Bldg,N,N,FRIARS MINOR,C,C,t,t,f,f,25025030400,185,144,215,572,787,198,1020.89,7.547939616,5.875152999,8.771929825,23.3374133,32.10934313,8.078335373,41.65197878,223,14.54664057,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.36507867,-71.05416059,Boston,02113,"42.3650786747618, -71.054160589729","18 N Bennet St, Boston, MA 02113",
0304829000,94593,74061,,Convention/Assembly,"Convention/Assembly, 1915-1949",Commercial,"< 25,000 sqft",1915-1949,533 531,WASHINGTON,ST,,2111,1920,3685,17760,14208,17760,4,1,,,,361,361,C,C,Commercial Property,Night Club,N,N,533 WASHINGTON HOLDINGS LLC,C,C,f,t,f,f,25025070101,457,465,812,1253,2065,2378,2397.59,7.743137919,7.878685191,13.75804812,21.23009149,34.98813961,40.29142664,40.62334802,763,23.96356784,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35408661,-71.06230093,Boston,02111,"42.354086605828, -71.0623009289184","531-533 Washington St, Boston, MA 02111",
0303906000,94611,77700,,,,Public & Quasi-Public,,,308,WASHINGTON,ST,,2108,,2417,0,0,,,1,,,,985,985,E,E,Exempt Property Type,Other Exempt Bldg,N,N,MASSACHUSETTS BAY TRANS AUTH,,,f,t,f,f,25025030300,678,310,1001,831,1832,884,2185.21,13.91625616,6.362889984,20.54597701,17.05665025,37.60262726,18.14449918,44.852422,631,24.10236822,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,,,,,"42.35715362634379, -71.05843250730265","308 WASHINGTON ST, Boston, MA 02108",Old South Meeting House
0304840000,94614,83859,,Office,"Office, Pre-1915",Commercial,"50,000-99,999 sqft",Pre-1915,26 30,WEST,ST,,2111,1910,9626,59115,50670,59115,6,1,,,,344,344,C,C,Commercial Property,Office 3-9 Story,N,N,EDEN 26 WEST LLC,C,C,f,t,f,f,25025070101,457,465,812,1253,2065,2378,2397.59,7.743137919,7.878685191,13.75804812,21.23009149,34.98813961,40.29142664,40.62334802,763,23.96356784,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.35465267,-71.06264559,Boston,02111,"42.3546526721226, -71.062645591779","26-30 West St, Boston, MA 02111",
0504199000,94642,62333,,Office,,Commercial,"< 25,000 sqft",,6-Feb,JERSEY,ST,,2215,,22471,1,1,1,2,1,,,,343,343,C,C,Commercial Property,Office 1-2 Story,N,N,OLDE TOWNE REALTY TRUST,C,C,f,t,f,f,25025010203,398,127,250,1955,2205,1964,2149.17,7.146704974,2.280481235,4.48913629,35.10504579,39.59418208,35.2666547,38.59166816,146,4.840848806,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.34698207,-71.09836668,Boston,02215,"42.3469820718666, -71.0983666798643","70-82 Lansdowne St, Boston, MA 02215",
0903285000,94696,26562,,Residential (Mixed-Use),"Residential (Mixed-Use), Pre-1915",Residential (Mixed-Use),"< 25,000 sqft",Pre-1915,1 3,JOHN ELIOT,SQ,,2119,1899,2610,11005,8804,11005,4,1,,,,13,13,RC,RC,Multiple Use Property,Res/Commercial Use,N,N,COX BUILDING ASSOCS LPS,C,C,t,t,f,f,25025080601,224,462,97,1424,1521,2125,1544.26,5.244673379,10.81713884,2.271130883,33.34113791,35.61226879,49.75415594,36.15687193,15,1.637554585,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.32932567,-71.0897296,Roxbury,02119,"42.3293256665467, -71.0897295990241","2 John Eliot Sq #2E, Roxbury, MA 02119",
2006518000,94860,69451,,Multi-Family (4-6 units),"Multi-Family (4-6 units), Pre-1915",Residential,"< 25,000 sqft",Pre-1915,2 6,HENSHAW,TE,,2132,1899,9842,7873,5834,5834,3,1,6,,,111,111,R4,R4,Apartment Property,Apt 4-6 Units,N,N,HENSHAW 2-6 PROPERTY LLC,D,D,f,t,f,f,25025130200,301,872,746,192,938,593,1874.69,6.679982246,19.35197514,16.55570351,4.260985353,20.81668886,13.1602308,41.60430537,399,20.4825462,f,f,f,f,f,f,f,f,f,f,f,f,0,f,f,f,f,f,f,f,f,f,f,f,f,0,42.28643566,-71.15576962,West Roxbury,02132,"42.2864356562724, -71.1557696182712","2 Henshaw Ter # 1, West Roxbury, MA 02132",
